referenceTime,dew_point_temp,air_temp,relative_humidity,irradiance,wind_speed,wind_category,AC_Power_IV1,IV1_status,AC_Power_IV2,IV2_status,AC_Power_IV3,IV3_status,AC_Power_IV4,IV4_status,AC_Power_IV5,IV5_status,AC_Power_IV6,IV6_status,AC_Power_IV7,IV7_status,AC_Power_IV8,IV8_status,Total_AC_Power_IV_On,Total_AC_Power,Total_AC_Power_East,Total_AC_Power_West,Total_AC_Power_South,ghi,dni,dhi,hour_harmonic,day_harmonic
2021-08-12 05:00:00+00:00,12.6,12.7,99.0,16.9,0.6,1.0,1.38,0.5,1.23,1.0,0.61,1.0,1.29,0.67,1.29,0.5,0.52,1.0,1.4,1.0,0.49,0.67,5.43,6.83,3.22,3.1,1.89,75.94741953141616,225.30445532486976,38.78056235023641,-0.25881904510252063,-0.9787400799669153
2021-08-12 06:00:00+00:00,13.0,13.5,97.0,46.5,0.6,1.0,4.71,0.5,4.43,1.0,2.42,1.0,4.56,0.5,4.49,0.5,2.16,1.0,5.24,1.0,2.4,1.0,25.69,25.700000000000003,11.56,11.21,7.640000000000001,199.4126363870321,441.2573320397705,70.0669169894401,-1.8369701987210297e-16,-0.9787400799669153
2021-08-12 07:00:00+00:00,13.3,14.3,94.0,75.3,0.8,1.0,8.78,0.5,8.33,1.0,4.66,1.0,8.31,0.5,8.2,0.5,4.22,1.0,9.88,1.0,4.63,1.0,48.23,48.23,21.77,20.73,14.510000000000002,331.28342058387324,576.6906972418417,90.8888459359247,0.2588190451025203,-0.9787400799669153
2021-08-12 08:00:00+00:00,14.5,15.9,91.0,161.1,0.7,3.0,19.94,0.5,18.85,1.0,10.56,1.0,19.2,0.5,18.99,0.5,9.89,1.0,22.76,1.0,10.57,1.0,110.82,110.82,49.35000000000001,48.08,33.33,453.1813658147741,659.6954676724051,105.26482540055736,0.4999999999999993,-0.9787400799669153
2021-08-12 09:00:00+00:00,15.0,17.8,84.0,232.1,1.1,3.0,24.7,0.5,23.56,1.0,13.28,1.0,22.6,0.5,22.1,0.5,11.47,1.0,27.16,1.0,12.63,1.0,132.81,132.79999999999998,61.54,56.17,39.79,553.5839639939732,710.4039528034356,115.18764996004133,0.7071067811865475,-0.9787400799669153
2021-08-12 10:00:00+00:00,14.7,18.8,77.0,302.0,0.9,3.0,34.94,0.5,33.38,1.0,18.74,1.0,33.77,0.5,33.24,0.5,17.32,1.0,40.29,1.0,18.72,1.0,195.47,195.46,87.05999999999999,84.33000000000001,59.01,624.2874935288227,739.5809037416251,121.48809700802845,0.8660254037844388,-0.9787400799669153
2021-08-12 11:00:00+00:00,15.1,20.7,70.0,491.7,1.1,2.0,51.42,0.5,49.12,1.0,27.22,1.0,49.66,0.5,48.47,0.5,25.45,1.0,60.74,1.0,28.67,1.0,289.33,289.33,127.76,123.58,89.41,659.8423075821725,752.6511628561328,124.49069325892184,0.9659258262890683,-0.9787400799669153
2021-08-12 12:00:00+00:00,14.8,20.9,68.0,319.2,2.1,3.0,32.85,0.5,31.38,1.0,17.78,1.0,32.98,0.5,32.38,0.5,16.98,1.0,38.49,1.0,18.03,1.0,188.02,188.02,82.01,82.34,56.52,657.5647576711398,751.8425832008576,124.30129872416626,1.0,-0.9787400799669153
2021-08-12 13:00:00+00:00,15.2,21.1,69.0,445.7,4.0,3.0,48.3,0.5,46.01,1.0,26.46,1.0,52.01,0.5,51.02,0.5,26.76,1.0,58.24,1.0,28.05,1.0,288.55,288.55,120.77,129.79,86.29,617.6060303483285,737.0133807074432,120.9123832264188,0.9659258262890684,-0.9787400799669153
2021-08-12 14:00:00+00:00,15.0,20.9,69.0,461.4,4.4,3.0,44.7,0.5,42.32,1.0,25.71,1.0,52.96,0.5,51.38,0.5,27.34,1.0,57.06,1.0,27.4,1.0,284.17,284.17,112.73000000000002,131.68,84.46000000000001,542.9490255174348,705.5978535713457,114.19641890550535,0.866025403784439,-0.9787400799669153
2021-08-12 15:00:00+00:00,14.8,20.7,69.0,294.4,3.7,3.0,23.83,0.5,22.76,1.0,14.08,1.0,27.53,0.5,26.8,0.5,14.06,1.0,29.43,1.0,13.58,1.0,148.24,148.24,60.67,68.39,43.01,439.34045876128727,651.6378669501258,103.78276796406612,0.7071067811865483,-0.9787400799669153
2021-08-12 16:00:00+00:00,14.9,20.3,71.0,199.8,3.0,3.0,26.2,0.5,24.87,1.0,16.74,1.0,32.24,0.5,31.8,0.5,16.65,1.0,33.13,1.0,15.52,1.0,170.95,170.95,67.81,80.69,48.650000000000006,315.3142817720571,563.3931160158694,88.73400010677099,0.5000000000000006,-0.9787400799669153
2021-08-12 17:00:00+00:00,15.3,19.4,77.0,102.9,3.3,3.0,10.79,0.5,10.22,1.0,6.12,1.0,11.6,0.5,11.42,0.5,5.94,1.0,12.53,1.0,5.83,1.0,63.67,63.66,27.13,28.96,18.36,182.9359333835428,419.0624373710068,66.8167125719243,0.2588190451025208,-0.9787400799669153
2021-08-12 18:00:00+00:00,15.6,18.7,82.0,40.1,2.8,3.0,3.76,0.5,3.54,1.0,1.98,1.0,3.78,0.5,3.73,0.5,1.84,1.0,4.28,1.0,1.96,1.0,21.11,21.11,9.28,9.35,6.24,62.27917519105628,191.69990476612227,33.79630117311646,3.061616997868383e-16,-0.9787400799669153
2021-08-12 19:00:00+00:00,15.7,18.2,85.0,12.4,2.2,3.0,1.0,0.5,0.91,0.83,0.47,1.0,0.99,0.56,1.0,0.5,0.44,1.0,1.16,1.0,0.47,1.0,5.45,5.44,2.38,2.43,1.63,1.0733657053620222,3.0959104487277838,0.9862778430605046,-0.25881904510252013,-0.9787400799669153
2021-08-12 20:00:00+00:00,15.8,17.8,88.0,0.8,1.8,3.0,0.02,0.4,0.0,0.8,0.0,0.8,0.01,0.8,0.01,0.4,0.0,0.8,0.02,0.8,0.0,0.8,0.0,0.04,0.02,0.02,0.02,0.0,0.0,0.0,-0.5000000000000007,-0.9787400799669153
2021-08-13 04:00:00+00:00,14.9,15.6,96.0,1.7,0.5,1.0,0.11,0.4,0.09,0.3,0.04,0.4,0.09,0.4,0.08,0.3,0.02,0.5,0.15,0.4,0.04,0.2,0.4,0.51,0.24,0.1899999999999999,0.19,2.5485456274737346,7.787127864110048,2.2448085643260245,-0.5000000000000004,-0.9750645322571948
2021-08-13 05:00:00+00:00,15.0,15.5,97.0,26.6,0.3,1.0,2.69,1.0,2.54,0.5,1.32,1.0,2.57,1.0,2.53,0.5,0.98,1.0,2.96,1.0,1.27,1.0,14.16,14.169999999999998,6.550000000000001,6.08,4.23,72.37564041182252,216.18587223591183,37.592121618171646,-0.25881904510252063,-0.9750645322571948
2021-08-13 06:00:00+00:00,15.5,15.9,97.0,56.4,0.4,1.0,5.8,1.0,5.49,0.5,3.06,1.0,5.42,1.0,5.34,0.5,2.62,1.0,6.37,1.0,2.95,1.0,31.24,31.250000000000004,14.35,13.38,9.32,195.23178309875144,435.03114171853457,69.41428736803542,-1.8369701987210297e-16,-0.9750645322571948
2021-08-13 07:00:00+00:00,15.7,16.9,92.0,142.6,1.0,3.0,15.21,1.0,14.45,0.5,8.0,1.0,13.02,1.0,12.74,0.5,6.61,1.0,16.69,1.0,7.83,1.0,79.34,79.34,37.66,32.37,24.520000000000003,327.0366245025092,572.5326444234698,90.53788434545172,0.2588190451025203,-0.9750645322571948
2021-08-13 08:00:00+00:00,15.3,18.0,84.0,194.8,1.6,3.0,24.77,1.0,23.55,0.5,13.08,1.0,22.35,1.0,21.94,0.5,11.51,1.0,27.81,1.0,12.95,1.0,133.19,133.19,61.4,55.8,40.76,448.97806865691285,656.6699212226442,105.07228658281964,0.4999999999999993,-0.9750645322571948
2021-08-13 09:00:00+00:00,15.1,18.6,80.0,169.7,1.6,3.0,21.34,1.0,20.28,0.5,11.45,1.0,20.11,1.0,19.65,0.5,10.3,1.0,23.87,1.0,11.15,1.0,116.8,116.81000000000002,53.07000000000001,50.06,35.02,549.4199884260178,707.9914947693467,115.08026853989908,0.7071067811865475,-0.9750645322571948
2021-08-13 10:00:00+00:00,13.3,18.7,71.0,338.8,3.8,3.0,40.71,1.0,38.8,0.5,21.66,1.0,38.95,1.0,37.99,0.5,19.89,1.0,47.23,1.0,22.14,1.0,226.64,226.66000000000005,101.17,96.83,69.37,620.119342792318,737.4818470307605,121.4233410282224,0.8660254037844388,-0.9750645322571948
2021-08-13 11:00:00+00:00,12.6,19.1,66.0,412.4,3.4,3.0,49.18,1.0,46.39,0.5,25.83,1.0,48.1,1.0,47.14,0.5,24.67,1.0,58.48,1.0,27.79,1.0,278.41,278.4,121.4,119.91,86.27,655.6127227628709,750.6655929845956,124.43926514174244,0.9659258262890683,-0.9750645322571948
2021-08-13 12:00:00+00:00,12.3,19.2,64.0,376.9,3.3,3.0,42.16,1.0,40.03,0.5,22.46,1.0,42.32,1.0,41.5,0.5,21.76,1.0,49.69,1.0,23.37,1.0,241.12,241.13,104.65,105.58,73.06,653.2158776197301,749.8057347103476,124.23874121311304,1.0,-0.9750645322571948
2021-08-13 13:00:00+00:00,12.1,19.5,62.0,422.7,2.7,3.0,47.72,1.0,45.07,0.5,25.6,1.0,51.13,1.0,50.48,0.5,26.64,1.0,58.82,0.92,27.5,0.92,285.24,285.24,118.39,128.25,86.32,613.0890278219479,734.7508011400037,120.81358477187462,0.9659258262890684,-0.9750645322571948
2021-08-13 14:00:00+00:00,12.4,19.6,63.0,279.6,3.3,3.0,27.1,1.0,26.02,0.5,14.88,1.0,29.78,1.0,28.76,0.5,14.96,1.0,32.87,0.5,15.38,0.5,162.64,162.65,68.0,73.5,48.25,538.2336943779012,702.8765306451852,114.02959316754158,0.866025403784439,-0.9750645322571948
2021-08-13 15:00:00+00:00,13.4,18.3,73.0,64.4,4.0,3.0,7.79,1.0,7.34,0.5,4.06,1.0,7.44,1.0,7.34,0.5,3.76,1.0,8.68,0.5,4.04,0.5,42.66,42.66,19.19,18.54,12.72,434.4288979441607,648.0869735981704,103.49907063475293,0.7071067811865483,-0.9750645322571948
2021-08-13 16:00:00+00:00,15.0,16.8,89.0,97.6,2.1,3.0,11.96,1.0,11.27,0.5,6.81,1.0,12.72,1.0,12.48,0.5,6.48,1.0,13.83,0.5,6.55,0.5,70.14,70.14,30.04,31.680000000000003,20.38,310.2709978408558,558.3517135092895,88.24496723068032,0.5000000000000006,-0.9750645322571948
2021-08-13 17:00:00+00:00,14.8,16.6,89.0,70.2,2.3,3.0,8.04,1.0,7.6,0.5,4.23,1.0,7.4,1.0,7.34,0.5,3.74,1.0,8.79,0.5,4.12,0.5,43.22,43.22,19.87,18.48,12.91,177.98691661245098,411.35372410115593,65.9446545041844,0.2588190451025208,-0.9750645322571948
2021-08-13 18:00:00+00:00,14.8,16.4,90.0,22.3,1.1,4.0,2.3,1.0,2.16,0.5,1.18,1.0,2.18,0.92,2.16,0.5,1.0,1.0,2.59,0.5,1.16,0.5,12.41,12.43,5.64,5.34,3.75,58.27259325852281,180.77555129708165,32.29177178323627,3.061616997868383e-16,-0.9750645322571948
2021-08-13 19:00:00+00:00,13.6,15.6,88.0,4.1,0.7,4.0,0.3,1.0,0.18,0.5,0.09,1.0,0.14,0.5,0.19,0.5,0.06,1.0,0.35,0.5,0.1,0.5,1.11,1.1100000000000003,0.57,0.39,0.4499999999999999,0.6708415160597835,1.8659162658827968,0.626936821336929,-0.25881904510252013,-0.9750645322571948
2021-08-13 20:00:00+00:00,12.3,14.2,88.0,0.4,0.5,4.0,0.02,0.8,0.01,0.4,0.0,0.8,0.0,0.4,0.01,0.4,0.0,0.8,0.02,0.4,0.0,0.3,0.0,0.04,0.03,0.01,0.02,0.0,0.0,0.0,-0.5000000000000007,-0.9750645322571948
2021-08-14 04:00:00+00:00,7.3,7.3,100.0,2.0,0.5,1.0,0.2,0.4,0.14,0.5,0.07,0.6,0.08,0.6,0.1,0.5,0.02,0.4,0.21,0.6,0.05,0.4,0.61,0.67,0.41,0.1999999999999999,0.26,1.890148550702489,5.596916799990818,1.694459106009493,-0.5000000000000004,-0.9711000518829505
2021-08-14 05:00:00+00:00,7.1,7.1,100.0,21.4,0.5,1.0,2.83,0.5,2.74,0.5,1.32,1.0,1.7,1.0,1.68,0.5,0.61,1.0,2.48,1.0,0.98,1.0,11.52,11.510000000000002,6.890000000000001,3.99,3.46,68.82071683002867,206.95621226771345,36.371676769980326,-0.25881904510252063,-0.9711000518829505
2021-08-14 06:00:00+00:00,8.5,8.5,100.0,59.7,0.5,1.0,8.04,0.5,7.96,0.5,4.24,1.0,5.09,1.0,5.0,0.5,2.38,1.0,7.45,1.0,3.43,1.0,35.56,35.55,20.24,12.47,10.88,191.0216966808132,428.6735013155992,68.73884975959635,-1.8369701987210297e-16,-0.9711000518829505
2021-08-14 07:00:00+00:00,9.7,9.7,100.0,125.5,0.8,1.0,15.74,0.5,14.98,0.5,8.35,1.0,13.57,1.0,13.34,0.5,6.9,1.0,16.88,1.0,7.94,1.0,81.95,81.96,39.07,33.81,24.82,322.74711137061007,568.2903041619549,90.17254997645064,0.2588190451025203,-0.9711000518829505
2021-08-14 08:00:00+00:00,11.6,11.7,99.0,203.0,0.6,2.0,25.39,0.5,24.18,0.5,13.39,1.0,20.82,1.0,20.3,0.5,10.61,1.0,28.23,1.0,13.26,1.0,130.79,130.79,62.96,51.73,41.49,444.7245035651463,653.586316539958,104.86922243205412,0.4999999999999993,-0.9711000518829505
2021-08-14 09:00:00+00:00,12.0,15.0,82.0,435.0,0.7,3.0,56.11,0.5,53.25,0.5,28.82,1.0,45.1,1.0,44.26,0.5,23.26,1.0,65.12,1.0,30.42,1.0,290.23,290.23,138.18,112.62,95.54,545.1991829486817,705.5338650283039,114.96402435960933,0.7071067811865475,-0.9711000518829505
2021-08-14 10:00:00+00:00,12.3,17.6,71.0,463.7,1.4,3.0,59.88,0.5,56.92,0.5,31.36,1.0,54.75,1.0,53.41,0.5,28.21,1.0,70.72,1.0,33.54,1.0,328.92,328.91,148.16000000000005,136.37,104.26,615.8877839258554,735.343132259286,121.35027286079855,0.8660254037844388,-0.9711000518829505
2021-08-14 11:00:00+00:00,10.6,18.8,59.0,348.6,1.2,4.0,54.12,0.5,51.56,0.5,28.9,1.0,53.14,1.0,51.71,0.5,27.32,1.0,64.76,1.0,30.81,1.0,308.18,308.20000000000005,134.58,132.17,95.57,651.3131257869442,748.6410738470063,124.3793907520038,0.9659258262890683,-0.9711000518829505
2021-08-14 12:00:00+00:00,10.7,18.4,61.0,240.5,1.3,4.0,28.76,0.5,27.3,0.5,15.61,1.0,28.06,1.0,27.42,0.5,14.41,1.0,32.65,1.0,15.33,1.0,160.79,160.78,71.67,69.89,47.98,648.7906954396562,747.7265052558417,124.16705254355963,1.0,-0.9711000518829505
2021-08-14 13:00:00+00:00,11.4,17.9,66.0,285.2,1.1,4.0,34.92,0.5,33.09,0.5,18.94,1.0,34.67,1.0,33.94,0.5,18.07,1.0,37.36,1.0,18.91,1.0,194.98,194.98,86.95,86.68,56.27,608.4902699752877,732.4375494361739,120.70435816525708,0.9659258262890684,-0.9711000518829505
2021-08-14 14:00:00+00:00,12.0,17.5,70.0,221.4,1.0,4.0,21.03,0.5,20.19,0.5,11.92,1.0,22.68,1.0,22.06,0.5,11.52,1.0,24.73,1.0,11.78,1.0,124.88,124.88,53.14,56.25999999999999,36.51,533.4327132439271,700.0889530548179,113.85012807320282,0.866025403784439,-0.9711000518829505
2021-08-14 15:00:00+00:00,12.4,17.2,73.0,242.6,1.0,4.0,24.83,0.5,23.72,0.5,14.76,1.0,27.37,1.0,26.82,0.5,13.92,1.0,29.12,1.0,13.82,1.0,149.54,149.52999999999997,63.31,68.11,42.94,429.4305402850429,644.4414201378652,103.19883628537366,0.7071067811865483,-0.9711000518829505
2021-08-14 16:00:00+00:00,9.8,18.5,57.0,222.4,1.2,4.0,33.16,0.5,31.71,0.5,25.02,1.0,48.77,1.0,47.66,0.5,24.92,1.0,46.12,1.0,22.05,1.0,246.25,246.25,89.89,121.35,68.17,305.14530853576184,553.163019168493,87.73193765435738,0.5000000000000006,-0.9711000518829505
2021-08-14 17:00:00+00:00,8.4,18.4,52.0,135.5,1.5,1.0,13.66,0.5,12.78,0.5,13.86,1.0,28.41,1.0,28.08,0.5,14.86,1.0,21.5,1.0,10.14,1.0,129.62,129.63,40.3,71.35,31.64,172.97528315125743,403.4093646749616,65.0336409310553,0.2588190451025208,-0.9711000518829505
2021-08-14 18:00:00+00:00,8.0,18.2,51.0,91.4,1.2,1.0,5.05,0.5,4.76,0.5,9.9,1.0,20.4,1.0,20.09,0.5,10.46,1.0,8.79,1.0,4.06,1.0,78.44,78.46000000000001,19.71,50.95,12.849999999999998,54.28878174423227,169.6935429570144,30.73884249007649,3.061616997868383e-16,-0.9711000518829505
2021-08-14 19:00:00+00:00,8.0,16.5,57.0,22.1,0.8,2.0,1.38,0.5,1.28,0.5,2.28,1.0,5.14,1.0,5.12,0.42,2.58,1.0,1.66,1.0,0.7,1.0,18.77,18.76,4.94,12.84,2.36,0.3859791900207729,1.0432075922253956,0.3662427858284358,-0.25881904510252013,-0.9711000518829505
2021-08-14 20:00:00+00:00,7.8,14.8,63.0,1.1,0.7,1.0,0.05,0.33,0.01,0.33,0.02,0.67,0.04,0.83,0.05,0.67,0.01,0.67,0.06,0.67,0.01,0.67,0.17,0.2,0.08,0.0999999999999999,0.0699999999999999,0.0,0.0,0.0,-0.5000000000000007,-0.9711000518829505
2021-08-15 04:00:00+00:00,8.2,8.6,97.0,1.4,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.25,0.02,0.25,0.0,0.0,0.04,0.25,0.0,0.0,0.0,0.07,0.0,0.03,0.04,1.352594835408343,3.870075559521855,1.2329386491807008,-0.5000000000000004,-0.9668478136052776
2021-08-15 05:00:00+00:00,8.1,8.7,96.0,21.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.67,2.0,0.83,0.72,1.0,2.35,1.0,0.96,1.0,0.0,8.02,0.0,4.71,3.31,65.28742672757677,197.6263652594896,35.11966632118944,-0.25881904510252063,-0.9668478136052776
2021-08-15 06:00:00+00:00,9.5,10.3,95.0,128.8,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.5,9.37,1.0,4.79,1.0,15.48,1.0,7.46,1.0,0.0,46.62,0.0,23.68,22.94,186.78410519268675,422.1825299878058,68.04011592065112,-1.8369701987210297e-16,-0.9668478136052776
2021-08-15 07:00:00+00:00,10.3,13.0,83.0,145.8,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.08,0.5,14.77,1.0,7.71,1.0,20.37,1.0,9.73,1.0,0.0,67.66000000000001,0.0,37.56,30.1,318.4158435780157,563.9619479937608,89.79255645851003,0.2588190451025203,-0.9668478136052776
2021-08-15 08:00:00+00:00,9.2,16.7,61.0,286.5,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.5,27.68,1.0,14.5,1.0,44.31,1.0,21.11,1.0,0.0,136.10000000000002,0.0,70.68,65.42,440.42129652144376,650.4433653321441,104.6554462067599,0.4999999999999993,-0.9668478136052776
2021-08-15 09:00:00+00:00,8.4,18.7,51.0,466.9,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47.63,0.5,46.22,1.0,24.39,1.0,68.24,1.0,32.64,1.0,0.0,219.12,0.0,118.24,100.88,540.9219829238838,703.029999248411,114.8387714577147,0.7071067811865475,-0.9668478136052776
2021-08-15 10:00:00+00:00,8.2,19.6,48.0,492.8,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.4,0.5,50.94,1.0,26.78,1.0,67.83,1.0,32.27,1.0,0.0,230.22,0.0,130.12,100.1,611.5931553949814,733.1637813150163,121.26876141591192,0.8660254037844388,-0.9668478136052776
2021-08-15 11:00:00+00:00,8.4,20.0,47.0,407.9,1.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.47,0.5,49.18,1.0,4.79,0.0,60.3,1.0,28.71,1.0,0.0,193.45,0.0,104.44,89.00999999999999,646.9438413326017,746.5766208061334,124.31094001347516,0.9659258262890683,-0.9668478136052776
2021-08-15 12:00:00+00:00,8.6,20.3,47.0,366.5,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44.24,0.5,43.24,1.0,0.0,0.0,51.1,1.0,24.36,1.0,0.0,162.94,0.0,87.48,75.46000000000001,644.2896027869167,745.6038155904639,124.08609208593371,1.0,-0.9668478136052776
2021-08-15 13:00:00+00:00,9.2,20.1,49.0,306.6,0.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39.01,0.5,37.91,1.0,0.0,0.0,43.75,1.0,20.9,1.0,0.0,141.57,0.0,76.91999999999999,64.65,603.8102961744195,730.0723319908404,120.5845360258686,0.9659258262890684,-0.9668478136052776
2021-08-15 14:00:00+00:00,9.7,19.5,53.0,258.0,1.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0.5,26.46,1.0,0.0,0.0,30.56,1.0,14.61,1.0,0.0,98.88,0.0,53.71,45.17,528.5468561526018,697.2334060871495,113.65779870483976,0.866025403784439,-0.9668478136052776
2021-08-15 15:00:00+00:00,12.6,15.1,85.0,160.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5,19.53,1.0,0.0,0.0,21.84,1.0,10.38,1.0,0.0,71.75,0.0,39.53,32.22,424.3465141910391,640.6986683590293,102.8817150137968,0.7071067811865483,-0.9668478136052776
2021-08-15 16:00:00+00:00,12.5,16.2,79.0,204.0,0.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.09,0.5,26.75,1.0,0.0,0.0,29.06,1.0,13.84,1.0,0.0,96.74,0.0,53.84,42.9,299.9389636469552,547.822939220368,87.19427932915471,0.5000000000000006,-0.9668478136052776
2021-08-15 17:00:00+00:00,12.6,16.4,78.0,151.3,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.5,20.45,1.0,0.0,0.0,19.38,1.0,9.15,1.0,0.0,69.58,0.0,41.05,28.53,167.90442808948666,395.2241801910465,64.08250126114105,0.2588190451025208,-0.9668478136052776
2021-08-15 18:00:00+00:00,10.8,15.8,72.0,96.3,1.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.68,0.5,20.36,1.0,0.0,0.0,13.37,1.0,6.3,1.0,0.0,60.71,0.0,41.04,19.67,50.33843754953615,158.48203934808748,29.13920765257301,3.061616997868383e-16,-0.9668478136052776
2021-08-15 19:00:00+00:00,11.3,14.1,83.0,17.5,0.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.5,3.09,0.92,0.0,0.0,2.01,1.0,0.89,1.0,0.0,9.06,0.0,6.16,2.9,0.198696181640776,0.5345554395870105,0.1910472060899801,-0.25881904510252013,-0.9668478136052776
2021-08-15 20:00:00+00:00,11.1,12.5,91.0,0.7,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.4,0.05,0.4,0.0,0.0,0.05,0.8,0.01,0.6,0.0,0.14,0.0,0.08,0.06,0.0,0.0,0.0,-0.5000000000000007,-0.9668478136052776
2021-08-16 04:00:00+00:00,6.4,6.5,99.0,3.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.75,0.24,0.62,0.0,0.0,0.36,0.75,0.08,0.25,0.0,0.86,0.0,0.42,0.44,0.9341824419085816,2.6022183244767016,0.8642485608207161,-0.5000000000000004,-0.9623090774541487
2021-08-16 05:00:00+00:00,7.4,7.4,100.0,43.1,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,1.0,3.63,0.5,0.0,0.0,5.16,1.0,2.32,1.0,0.0,14.77,0.0,7.29,7.48,61.90687165883236,189.0965184688137,33.83102614175772,-0.25881904510252063,-0.9623090774541487
2021-08-16 06:00:00+00:00,8.8,8.9,99.0,110.1,1.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.0,9.95,0.5,0.0,0.0,14.15,1.0,6.77,1.0,0.0,40.97,0.0,20.05,20.92,182.7262915416196,416.6369548017477,67.2235594292143,-1.8369701987210297e-16,-0.9623090774541487
2021-08-16 07:00:00+00:00,10.6,12.4,89.0,153.6,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93,1.0,15.64,0.5,0.0,0.0,20.47,1.0,9.77,1.0,0.0,61.81,0.0,31.57,30.24,314.2895251269321,560.5566604951723,89.23752299627017,0.2588190451025203,-0.9623090774541487
2021-08-16 08:00:00+00:00,11.1,14.1,82.0,174.8,1.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26,1.0,18.79,0.5,0.0,0.0,22.65,1.0,10.8,1.0,0.0,71.5,0.0,38.05,33.45,436.33700867050896,648.1577639522292,104.22833007090708,0.4999999999999993,-0.9623090774541487
2021-08-16 09:00:00+00:00,10.7,15.7,72.0,238.4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12,1.0,24.45,0.5,0.0,0.0,30.61,1.0,14.65,1.0,0.0,94.83,0.0,49.57,45.26,536.8695707474614,701.3247410030117,114.47562123530544,0.7071067811865475,-0.9623090774541487
2021-08-16 10:00:00+00:00,10.5,16.9,66.0,308.6,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.69,1.0,36.76,0.5,0.0,0.0,44.52,0.83,22.16,0.83,0.0,141.13,0.0,74.44999999999999,66.68,607.5236820396343,731.7425869753775,120.9347089968577,0.8660254037844388,-0.9623090774541487
2021-08-16 11:00:00+00:00,10.3,17.3,63.0,292.5,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,37.01,1.0,36.46,0.5,0.0,0.0,43.7,0.5,21.42,0.5,0.0,138.59,0.0,73.47,65.12,642.7962188430924,745.2494424051288,123.98301847119956,0.9659258262890683,-0.9623090774541487
2021-08-16 12:00:00+00:00,9.9,18.3,58.0,286.6,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.34,1.0,24.22,0.5,0.0,0.0,28.22,0.5,13.94,0.5,0.0,91.72,0.0,49.56,42.16,640.0037988270318,744.2164564335355,123.7454767025008,1.0,-0.9623090774541487
2021-08-16 13:00:00+00:00,11.4,16.9,70.0,126.1,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,1.0,22.97,0.5,0.0,0.0,26.48,0.5,13.45,0.5,0.0,86.10000000000001,0.0,46.17,39.93,599.3368296975633,728.4587813948722,120.21163693028431,0.9659258262890684,-0.9623090774541487
2021-08-16 14:00:00+00:00,12.3,15.9,79.0,211.9,1.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.42,1.0,19.68,0.5,0.0,0.0,21.42,0.5,10.28,0.5,0.0,71.8,0.0,40.1,31.700000000000003,523.8562799572496,695.1630178454473,113.22671094137264,0.866025403784439,-0.9623090774541487
2021-08-16 15:00:00+00:00,12.1,16.1,77.0,233.1,1.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.48,1.0,29.2,0.5,0.0,0.0,31.64,0.5,14.9,0.5,0.0,105.22,0.0,58.68,46.54,419.4434586028095,637.7869078873382,102.35000098552842,0.7071067811865483,-0.9623090774541487
2021-08-16 16:00:00+00:00,13.0,14.3,92.0,134.7,0.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.78,1.0,22.2,0.5,0.0,0.0,22.06,0.5,10.66,0.5,0.0,77.7,0.0,44.98,32.72,294.89507661612345,543.3523065733236,86.47941540078233,0.5000000000000006,-0.9623090774541487
